encoded,original
13607,36275214
13608,90848920
13609,42920726
13610,28670579
13611,87590313
13612,53368048
13613,70395250
13614,25020073
13615,92125870
13616,76378567
13617,49793324
13618,91949496
13619,18309769
13620,9002774
13621,87502310
13622,47785164
13623,82617073
13624,38984521
13625,88208808
13626,91570280
13627,82731927
13628,88926462
13629,88513835
13630,91949242
13631,83772565
13632,85265086
13633,43848478
13634,83476683
13635,24951459
13636,90759813
13637,53632737
13638,90495881
13639,45915090
13640,85244317
13641,12896930
13642,86699292
13643,28685643
13644,31420365
13645,60300662
13646,90099123
13647,90457330
13648,83615003
13649,87462020
13650,42918376
13651,83034420
13652,88354463
13653,85195646
13654,55633514
13655,91676729
13656,88353555
13657,24916524
13658,16785180
13659,12159314
13660,81247171
13661,24417317
13662,50960405
13663,87087290
13664,24389754
13665,27274967
13666,83539955
13667,83581931
13668,42814289
13669,13045515
13670,24531324
13671,90689795
13672,83234969
13673,42935164
13674,54966129
13675,90449037
13676,54011308
13677,13112632
13678,27341656
13679,16894476
13680,54249801
13681,81303010
13682,50981582
13683,87583404
13684,50894519
13685,40672881
13686,90489678
13687,88536443
13688,87293290
13689,89030288
13690,50748262
13691,47786488
13692,43906363
13693,87509518
13694,90067797
13695,72686888
13696,90529897
13697,72560451
13698,87581433
13699,83189747
13700,83175589
13701,53870723
13702,82933368
13703,50903989
13704,83198555
13705,83528351
13706,25226005
13707,53938081
13708,80276937
13709,97296583
13710,16921164
13711,83195240
13712,47474289
13713,82738288
13714,88214148
13715,86582737
13716,90862653
13717,50960019
13718,66504951
13719,88389006
13720,53178440
13721,91432604
13722,26242616
13723,92350094
13724,88902882
13725,82830047
13726,41374312
13727,80231138
13728,36019340
13729,13041193
13730,80645897
13731,27843222
13732,14077351
13733,86644255
13734,12642795
13735,13036868
13736,28649844
13737,24743024
13738,24267056
13739,24893711
13740,85017431
13741,83233510
13742,59221824
13743,70649249
13744,27612989
13745,66591619
13746,54280990
13747,53499512
13748,22744027
13749,82782592
13750,82401242
13751,69319065
13752,88540609
13753,45638265
13754,48799095
13755,54680412
13756,77635810
13757,88517591
13758,19538500
13759,13057933
13760,89007028
13761,88445675
13762,84993030
13763,83094088
13764,85564795
13765,87575967
13766,10997145
13767,81453538
13768,24582929
13769,91683910
13770,91151499
13771,50675417
13772,88162943
13773,91195617
13774,90269040
13775,85391838
13776,90316374
13777,53846132
13778,90758259
13779,91017711
13780,85001563
13781,83739383
13782,53834831
13783,85424021
13784,83387401
13785,13067904
13786,54339227
13787,50758660
13788,27640900
13789,24913370
13790,22263744
13791,53596872
13792,90143373
13793,93381383
13794,92583609
13795,91731976
13796,90183304
13797,52616371
13798,28510031
13799,70365116
13800,23605163
13801,88716901
13802,34544609
13803,47105639
13804,85066517
13805,16972141
13806,43940073
13807,29072538
13808,54938222
13809,50833984
13810,90667005
13811,82907452
13812,54781875
13813,54104299
13814,54700563
13815,87458671
13816,90495355
13817,85150731
13818,24906764
13819,9541153
13820,91443692
13821,85068590
13822,59765826
13823,88021439
13824,87241218
13825,85428005
13826,82304847
13827,50871488
13828,55968150
13829,85227464
13830,88408480
13831,91087928
13832,72959439
13833,91128998
13834,24513923
13835,23314073
13836,54888757
13837,87920095
13838,50931577
13839,50922135
13840,82887224
13841,24793641
13842,12106611
13843,25049640
13844,91822856
13845,83207837
13846,54325976
13847,83488983
13848,72385320
13849,85652517
13850,26970543
13851,90546663
13852,16396133
13853,50960897
13854,86078300
13855,52883881
13856,13011923
13857,90024545
13858,92615882
13859,91940208
13860,94112669
13861,90741336
13862,6024916
13863,73716609
13864,83798811
13865,97124323
13866,90648021
13867,24618877
13868,90806793
13869,90683271
13870,16514526
13871,29069597
13872,13197667
13873,84201446
13874,54732164
13875,82270403
13876,27387651
13877,83044095
13878,83096255
13879,53104200
13880,69610689
13881,22757373
13882,57235702
13883,81447348
13884,83044898
13885,53212974
13886,83541994
13887,29030756
13888,90512896
13889,53458104
13890,90491533
13891,36818646
13892,21503653
13893,28016171
13894,16693767
13895,83202137
13896,90844950
13897,85165609
13898,82060912
13899,85132495
13900,68790608
13901,27571024
13902,89749654
13903,91859699
13904,67899496
13905,90374866
13906,75306307
13907,91217582
13908,50830311
13909,81421776
13910,90828298
13911,13048983
13912,82940868
13913,12900982
13914,90442549
13915,27522024
13916,24313734
13917,83575993
13918,53715407
13919,50787475
13920,85481182
13921,70030908
13922,91295854
13923,69839930
13924,52820486
13925,50800294
13926,75704109
13927,27407853
13928,92506809
13929,10540596
13930,92222155
13931,90013842
13932,53054996
13933,87348632
13934,24840031
13935,90303770
13936,52708569
13937,89907457
13938,24888169
13939,54014749
13940,90881764
13941,45144538
13942,53996997
13943,91064045
13944,16206648
13945,53236238
13946,84716140
13947,52527878
13948,12230013
13949,9699604
13950,53536208
13951,53318786
13952,88230581
13953,90024242
13954,39815448
13955,47591603
13956,91520557
13957,90836044
13958,91474104
13959,6224935
13960,19873617
13961,24276908
13962,54006728
13963,14193393
13964,85884220
13965,23512432
13966,78849662
13967,91842467
13968,91039341
13969,24578376
13970,85252913
13971,90652869
13972,85011372
13973,92116400
13974,40548785
13975,91446086
13976,43628072
13977,54852701
13978,90779607
13979,85044113
13980,90472971
13981,90878677
13982,13189603
13983,50797832
13984,54938763
13985,86717123
13986,53502002
13987,92248107
13988,28390795
13989,54753879
13990,89072955
13991,91039721
13992,28817996
13993,90073475
13994,27791505
13995,83601351
13996,87295826
13997,92243757
13998,88516973
13999,92549808
14000,92527706
14001,77691093
14002,91152899
14003,30908536
14004,53680667
14005,25043456
14006,90571775
14007,83247818
14008,52210843
14009,29021187
14010,54851935
14011,54829759
14012,45899922
14013,90895211
14014,83227215
14015,27679799
14016,54928569
14017,27673296
14018,90223220
14019,90072237
14020,70717771
14021,83715930
14022,85127704
14023,87258012
14024,88311774
14025,82134484
14026,14374227
14027,81693431
14028,17085777
14029,54339015
14030,85958812
14031,40903996
14032,78622911
14033,83292215
14034,82113093
14035,85642716
14036,83515519
14037,92252848
14038,91189903
14039,43650361
14040,85954153
14041,21365005
14042,57930075
14043,91680126
14044,88646201
14045,90524605
14046,88027503
14047,82854764
14048,50849424
14049,83150911
14050,83117174
14051,24583188
14052,88203727
14053,53249613
14054,54536347
14055,53723125
14056,24906737
14057,87144243
14058,70127683
14059,88453153
14060,90178745
14061,29209106
14062,90593200
14063,54067180
14064,88540050
14065,66341063
14066,82931853
14067,12855895
14068,53992964
14069,89153669
14070,82458080
14071,90622681
14072,31573988
14073,84709008
14074,88599761
14075,90768910
14076,28571557
14077,83196613
14078,28445089
14079,28088511
14080,50975815
14081,84178542
14082,13031478
14083,80088837
14084,53464062
14085,48890002
14086,82554231
14087,42867291
14088,89146020
14089,82929527
14090,83756404
14091,83649453
14092,54502557
14093,83555259
14094,27617627
14095,82624270
14096,23018381
14097,16421739
14098,90712016
14099,25110118
14100,59195966
14101,24702092
14102,54017725
14103,54959020
14104,53812386
14105,91021659
14106,82834402
14107,26002783
14108,88676675
14109,28034179
14110,38662486
14111,28177696
14112,24615365
14113,83165436
14114,28481704
14115,16783916
14116,90670579
14117,85241727
14118,91712725
14119,50701180
14120,72414330
14121,83123470
14122,83135258
14123,82693557
14124,24962857
14125,87586850
14126,70657818
14127,90684052
14128,91196405
14129,1522920
14130,53315818
14131,83616615
14132,52470663
14133,83289865
14134,66367788
14135,54107275
14136,91113691
14137,54996691
14138,83107252
14139,87425026
14140,26240639
14141,29130988
14142,29072798
14143,85607577
14144,28579452
14145,83699283
14146,43864286
14147,22880747
14148,83254845
14149,90065550
14150,92294122
14151,12655637
14152,53297380
14153,18059930
14154,81181760
14155,41393985
14156,86055854
14157,55823205
14158,28502362
14159,54769422
14160,83626769
14161,80068902
14162,83087565
14163,45113752
14164,24852280
14165,91213468
14166,80511433
14167,90745488
14168,16426018
14169,54579936
14170,42636742
14171,12379226
14172,91008380
14173,91061899
14174,60385367
14175,54885891
14176,72349492
14177,24884945
14178,85625548
14179,83486373
14180,85447489
14181,1384601
14182,90483956
14183,92134006
14184,47659188
14185,91472443
14186,82636775
14187,17577246
14188,82363253
14189,81055187
14190,13597039
14191,69358382
14192,90875756
14193,91696181
14194,82903147
14195,8801779
14196,72346848
14197,42494814
14198,78116908
14199,28303069
14200,70559268
14201,52881336
14202,84695026
14203,91015039
14204,54615335
14205,66450879
14206,80608990
14207,24585616
14208,47801880
14209,61867222
14210,79971280
14211,50938875
14212,31698636
14213,88645097
14214,87384496
14215,84343748
14216,82954031
14217,27211372
14218,22792569
14219,88540636
14220,90226866
14221,91326060
14222,8584581
14223,53973538
14224,85099691
14225,47091754
14226,28561869
14227,82911081
14228,52289783
14229,24955238
14230,85061554
14231,54178806
14232,90747752
14233,42903326
14234,53800683
14235,89770375
14236,52486623
14237,80420031
14238,25882389
14239,19812886
14240,87167738
14241,25361655
14242,91325766
14243,85181875
14244,90873027
14245,90711369
14246,56667076
14247,81411101
14248,28155095
14249,81317577
14250,91667209
14251,72506963
14252,87182604
14253,21400283
14254,88975218
14255,85396355
14256,84790176
14257,50837460
14258,36918899
14259,42492766
14260,88768631
14261,55623425
14262,25128052
14263,83383947
14264,69572502
14265,52576960
14266,90664921
14267,90392674
14268,27997909
14269,91298368
14270,54659001
14271,85639677
14272,69849352
14273,23592879
14274,88210353
14275,31580806
14276,53686085
14277,90481704
14278,22405125
14279,90257375
14280,45145760
14281,89192327
14282,90033657
14283,23172476
14284,53623081
14285,70378533
14286,69422167
14287,83425209
14288,54560280
14289,90051789
14290,90399579
14291,90474252
14292,91077843
14293,83577330
14294,42874167
14295,88088212
14296,83183011
14297,53915361
14298,83595034
14299,59061615
14300,54751056
14301,70508705
14302,5001627
14303,82778366
14304,53473689
14305,83281863
14306,31696187
14307,75632963
14308,82954481
14309,42304357
14310,90277359
14311,53271213
14312,50964726
14313,6309862
14314,89641529
14315,90076917
14316,88012086
14317,85328060
14318,83607502
14319,97035504
14320,50588363
14321,72809538
14322,45287211
14323,83684205
14324,90833383
14325,91229790
14326,85632999
14327,85082592
14328,42951157
14329,80533387
14330,91157135
14331,37680541
14332,87423575
14333,99351365
14334,72891847
14335,83207132
14336,13153289
14337,42230222
14338,54546366
14339,92883893
14340,42433900
14341,59258053
14342,42250795
14343,53550593
14344,90276936
14345,92548250
14346,53998735
14347,28393266
14348,89541845
14349,89363829
14350,83538581
14351,52580704
14352,23138772
14353,82871150
14354,84258572
14355,58661605
14356,82924430
14357,54299549
14358,31644490
14359,80239103
14360,60280429
14361,83138522
14362,80558577
14363,54966818
14364,85041777
14365,92108990
14366,87575973
14367,72667593
14368,36910279
14369,80741717
14370,89783343
14371,85932291
14372,83228360
14373,87123296
14374,82488248
14375,85337568
14376,50819717
14377,91821391
14378,88153058
14379,48706913
14380,83574426
14381,72983389
14382,87465568
14383,91094385
14384,83221697
14385,88151994
14386,28778213
14387,83613504
14388,55862804
14389,53917240
14390,8118066
14391,22888987
14392,88159980
14393,91571366
14394,50877531
14395,90731371
14396,81874931
14397,82987770
14398,82996829
14399,85172088
14400,45126659
14401,23625013
14402,31197513
14403,16380202
14404,24761205
14405,90385060
14406,90714725
14407,97470196
14408,24399351
14409,90100199
14410,97107653
14411,53225561
14412,82781279
14413,16707214
14414,83130275
14415,52511637
14416,90672372
14417,54160756
14418,89717415
14419,59346726
14420,54049901
14421,24708933
14422,83130459
14423,90420284
14424,10771646
14425,91092675
14426,24768122
14427,82500720
14428,88156301
14429,88629603
14430,83375411
14431,85795352
14432,47375324
14433,87424878
14434,65482640
14435,82299703
14436,48089209
14437,91252855
14438,80458660
14439,27884594
14440,88199580
14441,41057499
14442,91681384
14443,91891142
14444,88215358
14445,87131958
14446,83558122
14447,83266053
14448,83050265
14449,54346331
14450,80062323
14451,23816245
14452,53333415
14453,69764282
14454,28494497
14455,90016806
14456,83178880
14457,26345140
14458,85163335
14459,53313939
14460,88973302
14461,69597074
14462,83154472
14463,38469779
14464,46402843
14465,83239063
14466,70684060
14467,85331939
14468,88311296
14469,82264129
14470,13151515
14471,55926700
14472,48943248
14473,53284300
14474,90436624
14475,90891566
14476,86906813
14477,53822722
14478,28861606
14479,42636026
14480,91076598
14481,50851167
14482,83262710
14483,90632225
14484,83448104
14485,70406691
14486,53350286
14487,53765145
14488,50860980
14489,90282819
14490,28787395
14491,45041224
14492,25131710
14493,91333061
14494,69698137
14495,24299830
14496,90077752
14497,90827299
14498,83516622
14499,88023485
14500,36085328
14501,79846875
14502,91688915
14503,85133282
14504,72613817
14505,91679351
14506,87056584
14507,31770860
14508,88144024
14509,26756375
14510,88148443
14511,82688695
14512,60282714
14513,72987580
14514,52937113
14515,82779148
14516,53258865
14517,63869801
14518,59292664
14519,65058193
14520,83593269
14521,28645360
14522,60255759
14523,90403709
14524,54298838
14525,47957460
14526,55983011
14527,53927367
14528,42626293
14529,72362570
14530,85158662
14531,89032413
14532,82645704
14533,24563134
14534,90160914
14535,26978828
14536,93356223
14537,52666293
14538,90418127
14539,47797892
14540,35959745
14541,37805866
14542,82940950
14543,24858398
14544,83474518
14545,91121897
14546,82916641
14547,24257178
14548,28819690
14549,55337561
14550,28917926
14551,90508746
14552,42776980
14553,54898093
14554,87298106
14555,91207368
14556,82261018
14557,60733204
14558,28769381
14559,91346447
14560,87450116
14561,72669071
14562,39979477
14563,42557578
14564,91836802
14565,53645070
14566,90403784
14567,69898867
14568,82679106
14569,50872022
14570,25115161
14571,52613000
14572,53542145
14573,80610807
14574,42164004
14575,90592461
14576,54194518
14577,87130965
14578,54159272
14579,83421941
14580,24975001
14581,82143759
14582,54677303
14583,76405425
14584,84210120
14585,89840800
14586,24990122
14587,24377384
14588,90109277
14589,91748364
14590,27438960
14591,92293025
14592,89192425
14593,83178755
14594,83156915
14595,97488695
14596,82146812
14597,23720234
14598,13143939
14599,53923469
14600,31858014
14601,45893912
14602,91403235
14603,24529093
14604,27351400
14605,28917806
14606,24856645
14607,45552055
14608,83391806
14609,90772604
14610,53883403
14611,90356683
